,PII_HUMAN_H3K4me3,NPII_HUMAN_H3K4me3,PII_MOUSE_H3K4me3,NPII_MOUSE_H3K4me3,PII_HUMAN_H3K9ac,NPII_HUMAN_H3K9ac,PII_MOUSE_H3K9ac,NPII_MOUSE_H3K9ac,PII_HUMAN_H3K27ac,NPII_HUMAN_H3K27ac,PII_MOUSE_H3K27ac,NPII_MOUSE_H3K27ac,PII_HUMAN_H3K27me3,NPII_HUMAN_H3K27me3,PII_MOUSE_H3K27me3,NPII_MOUSE_H3K27me3,PII_HUMAN_H3K9me3,NPII_HUMAN_H3K9me3,PII_MOUSE_H3K9me3,NPII_MOUSE_H3K9me3
androgen_biosynthesis,2.460423604393385,0.9325583611733377,14.316285714285714,2.1606971910548425,2.432144437097753,0.7397246932182306,12.194333333333333,2.167243004812127,2.1557460036318363,0.6360313486660103,10.88404761904762,1.71267468435053,4.867676725399782,0.8027541103136873,24.587714285714288,15.347588814381508,3.9742292217260022,0.7780024766289195,12.602809523809524,10.522509412882627
arsenate_detoxification_I_glutaredoxin,7.23562761843338,1.226358803309048,20.296999999999997,2.871715785452538,6.724624720988049,1.1992286223136734,15.838333333333333,2.2611116398591418,7.734838995603433,1.2739051129337549,17.37966666666667,3.7976997763873817,6.832474094217091,1.313502054497705,31.705,21.01710270461375,5.737901235619835,1.287090737772299,12.137666666666666,11.385466825089113
ascorbate_recycling_cytosolic,11.34073813948452,1.4864243265457513,22.373499999999996,4.387089816367148,9.477513063964945,1.2955563670817158,22.072499999999998,2.8456778186037512,12.358084589614847,1.472781640208329,14.5105,4.62353428498598,4.695258336069459,1.155463056272433,10.223500000000001,5.3419897585954645,5.421411320064563,1.209048792633043,8.4545,9.471767869146312
asparagine_biosynthesis,1.4222417909298344,2.229895059338759,10.89,1.6440837893942255,2.3507198682510873,2.6000105337735007,10.8705,1.2010275107722903,2.6020038986663505,1.517377638974471,9.716,0.6803373677890086,5.033492159457072,1.0875369917459874,19.753,9.18146323324347,3.9888367775805715,0.8375853498179118,9.3095,9.152983974043849
asparagine_degradation,2.750143165259011,1.0436075336607462,15.387,1.5573492573568484,3.05149083002343,1.7786619017340615,17.21725,1.2825746472263244,3.117674140073561,1.7131830421881389,12.739500000000001,1.3593331110370124,8.420991804775959,1.4152078924503768,28.527,18.387018804685866,4.626838061938271,1.0715578946840532,18.027,19.242654711392202
aspartate_biosynthesis,2.325386161980295,2.9462802099866043,19.509999999999998,2.1378830465107357,3.2841252953924247,3.5571340665585938,19.969499999999996,3.064922108817435,3.354104188222826,1.9703177629559854,14.518,1.9767711013983633,9.868171609116692,1.6088138121523319,47.652,25.983968591526256,6.160087473903247,1.1554682325188503,17.108,15.12042069910292
aspirin-triggered_lipoxin_biosynthesis,4.398653022388397,1.3115469346354802,7.988,0.7500575125471252,3.1414118360582886,1.8671134614567362,9.192499999999999,0.6357895756100259,3.3335196527865856,1.685240217142401,4.5815,1.2323811060899506,7.530694390627393,0.9844285308027808,10.306000000000001,9.814303399676222,3.844756218701956,0.8089459602694318,7.7875000000000005,8.995610488621926
aspirin_triggered_resolvin_D_biosynthesis,4.398653022388397,1.3115469346354802,7.988,0.7500575125471252,3.1414118360582886,1.8671134614567362,9.192499999999999,0.6357895756100259,3.3335196527865856,1.685240217142401,4.5815,1.2323811060899506,7.530694390627393,0.9844285308027808,10.306000000000001,9.814303399676222,3.844756218701956,0.8089459602694318,7.7875000000000005,8.995610488621926
aspirin_triggered_resolvin_E_biosynthesis,4.398653022388397,1.3115469346354802,7.988,0.7500575125471252,3.1414118360582886,1.8671134614567362,9.192499999999999,0.6357895756100259,3.3335196527865856,1.685240217142401,4.5815,1.2323811060899506,7.530694390627393,0.9844285308027808,10.306000000000001,9.814303399676222,3.844756218701956,0.8089459602694318,7.7875000000000005,8.995610488621926
beta-alanine_degradation,4.119749872588828,1.0715189631761122,22.676000000000002,2.248086608240473,5.271547407157417,2.07320839548081,14.706,1.5023138452737284,7.127549800579981,2.2701593758744014,11.586,2.18624398528163,6.5709649395752825,1.5419205465472756,81.8775,84.46639500696344,6.224951146911712,1.5191913745299466,18.8205,15.144236572118285
bile_acid_biosynthesis_neutral_pathway,4.302872999765559,0.9836133044293893,18.381266666666665,4.362504351128129,3.857883517891884,1.1149115012333688,18.91433333333333,4.583441033925687,4.125943818239221,1.1344710152206183,14.210266666666666,4.039861493062334,5.177627451324426,1.1293750750792155,18.57426666666667,9.743724251771338,6.758619332506705,1.2081407138230276,13.041,9.080085223712246
biotin-carboxyl_carrier_protein_assembly,1.4542162176893114,1.0434487052631727,21.90433333333333,5.8906897108127,2.1622040957728035,1.7588323149368938,26.659666666666666,7.087635032744609,1.6553302653566444,1.0690850917294736,18.855000000000004,5.302107157586893,3.54779532900062,0.8739638857656534,25.314333333333327,17.076203539226043,3.7931156992228545,0.8151620693164531,19.105333333333334,15.991741301860996
bupropion_degradation,3.2498801081019737,0.9583948529790298,16.286499999999997,9.278893813880881,3.136482178170457,2.0395677307078914,10.7393,7.341605140825814,2.813015793901843,2.0919882803034637,12.506699999999999,8.656054261688064,10.830074749436939,1.7617131878672956,45.5953,21.998658715454685,6.44429336657665,1.448287838226868,20.1144,16.03443740284587
cardiolipin_biosynthesis,7.828390682499883,0.4820551216515779,39.443,31.25105641242341,7.8390383114523745,0.4441417471105182,41.97566666666667,35.792001819060346,6.532074024560576,0.4239868051557417,27.944333333333333,17.90155882980995,4.121759761367648,1.1157480854080637,18.41333333333333,7.810092041454,5.608186998742269,1.2887920276006626,14.762666666666668,13.40030257186082
carnosine_biosynthesis,3.295618273465429,1.3479603128810766,46.492,3.273208577986172,3.3804292580448063,1.2619048488676798,38.421,1.5456066810951716,2.505451995330993,0.5741498369174358,24.549,3.810536446044952,8.429146264937895,1.2157576086340993,21.933,26.627412893043584,3.5496140842454653,0.8812887083318387,26.455,30.432531922236283
catecholamine_biosynthesis,1.1291097043695009,0.9344405395425212,10.290000000000001,6.743450693841441,1.3030246681424122,1.0416248504394026,10.09625,8.819418663056059,1.404686883497995,0.684002260904944,7.730500000000001,6.002640059013084,5.086336150643358,0.5936697367485883,21.15625,7.9438462766007385,2.253271922084342,0.5739408498505625,6.92025,4.409557945041816
ceramide_ide_novoi_biosynthesis,1.4461789992753058,1.4475414455959228,17.884857142857143,2.7139388684153483,1.9013770309253089,1.5950735288886277,13.270428571428571,1.906948672733506,2.8021670672351484,1.2428322755157037,15.906857142857143,4.93677620728182,2.826499786699086,0.8190151398449573,20.558571428571433,10.258183166058396,4.018413669678654,0.8893506215912507,18.731428571428573,14.132051475501715
cholesterol_biosynthesis_I,10.26861089289421,1.5365011031618492,30.067916666666672,11.630489440160913,8.401347963107,1.388703647643451,29.982583333333334,10.204347308174459,9.416015446646417,1.615391029669722,22.25775,10.606251935860477,4.367236033050038,1.1717952098519613,13.906166666666666,12.001179448823427,5.343402445266585,1.2248492265925275,13.637749999999999,8.298875754948048
cholesterol_biosynthesis_III_via_desmosterol,10.26861089289421,1.5365011031618492,30.067916666666672,11.630489440160913,8.401347963107,1.388703647643451,29.982583333333334,10.204347308174459,9.416015446646417,1.615391029669722,22.25775,10.606251935860477,4.367236033050038,1.1717952098519613,13.906166666666666,12.001179448823427,5.343402445266585,1.2248492265925275,13.637749999999999,8.298875754948048
cholesterol_biosynthesis_II_via_2425-dihydrolanosterol,10.26861089289421,1.5365011031618492,30.067916666666672,11.630489440160913,8.401347963107,1.388703647643451,29.982583333333334,10.204347308174459,9.416015446646417,1.615391029669722,22.25775,10.606251935860477,4.367236033050038,1.1717952098519613,13.906166666666666,12.001179448823427,5.343402445266585,1.2248492265925275,13.637749999999999,8.298875754948048
choline_degradation,2.237960954074442,3.138135861712787,40.5,48.257372654155496,3.3863192033269547,3.5222785819936093,45.162,92.3936170212766,3.5733891844785166,1.996531395676367,45.680499999999995,76.1595531843948,5.159280318002888,1.228404882214757,56.00150000000001,38.827913748873335,5.075196449590787,1.1632169190888177,30.278,32.274156584767894
chondroitin_and_dermatan_biosynthesis,6.936453096137894,1.0324591692179976,21.680200000000006,4.90269329051808,4.744723525831633,1.090336272346586,24.427999999999997,7.031299472105648,3.52202606735995,1.1389741170174903,15.3302,10.537088969537006,4.0139937587274295,0.7212775159120547,12.767600000000002,6.516009839646427,3.411707633858498,0.7518854204946094,9.843,4.6586143899737795
chondroitin_sulfate_biosynthesis,8.11387256148031,1.0914605436082387,31.478599999999993,4.614960584900432,6.9132292853988435,1.0903232541760257,34.029849999999996,4.820535885031909,6.146570472365243,1.262442660607664,23.650200000000005,7.490273020518108,5.323262570936761,0.932701307325938,16.3744,11.666500420365647,4.936751213724675,0.9958396140126818,12.401949999999998,8.209949688865349
chondroitin_sulfate_biosynthesis_late_stages,6.6826299160016065,0.9292289207060588,22.715692307692304,3.2799784077492182,5.374622212968197,1.0347462266411143,24.248538461538455,3.8082461199455384,5.845097990288376,1.270435639553693,20.556153846153848,6.3684264460210125,6.007007251516151,0.9769412330897703,17.149384615384616,10.265498950160241,4.7075057566824565,0.9991777528171036,12.293538461538462,7.039825211327785
chondroitin_sulfate_degradation_metazoa,4.82258646388192,0.5934584683904203,25.19871428571429,10.074995145021077,5.534264046305128,0.6429358133555249,28.111285714285714,14.744307325735608,5.706098147241098,0.69617922914934,24.139999999999997,19.768598135214496,2.88917945074207,0.7127082439154324,17.352571428571427,5.502165208095523,3.4150124218961473,0.7792695266642349,13.193714285714284,8.664602683178535
citrulline-nitric_oxide_cycle,6.349001066201365,0.8144551506786943,22.0002,9.19571650699704,6.943777629558954,0.9948993056287884,18.354,13.506115060267561,7.976862874745274,1.1448847967512747,17.467200000000002,13.953889661122567,8.838422076409415,1.403118815490668,48.065999999999995,23.878506065754564,8.253571783113403,1.5622294497391116,28.684599999999996,16.190073035546977
coenzyme_A_biosynthesis,9.936915613371882,0.896017912681745,32.52166666666667,6.631526002052705,11.200076282244254,0.8329782429795355,33.36366666666667,6.1173026442447265,8.714613897695974,0.7646543701772378,22.1865,7.893959699704687,3.860963353796486,1.0074008223604,17.136833333333335,6.282482906949035,4.364588165430642,1.0008599455068972,15.438500000000003,12.368941113633332
creatine-phosphate_biosynthesis,1.0932666436678737,0.5359405956489894,20.596400000000003,3.489992476565518,1.2988287160725172,0.8200147787963341,16.322,3.2979866965173326,1.220903202819351,0.7879074413536151,8.643600000000001,4.030176433287329,2.1918605110509115,0.7942472663901624,28.4728,17.368665056242833,2.231222288073862,0.8371144273094631,13.125800000000002,8.6800513166422
creatine_biosynthesis,8.206545056246004,1.936182572248255,20.722499999999997,4.822213948293114,4.672480153152952,1.6885396703196693,27.422,2.6492638250183562,3.8969561006437585,1.301998659924512,23.114,4.9991889349093235,4.04990359990403,0.8027862342933831,15.523000000000001,9.67345921356017,2.6758308178365393,0.7136844327705034,9.414000000000001,7.207717632646813
cysteine_biosynthesis,2.230065648037626,0.3250592855287088,20.436833333333336,4.493389326180321,2.984846287073248,0.3673868846613529,22.25066666666667,5.629208603365617,3.577032983076162,0.3791754192416511,17.266166666666667,3.579642440032342,3.7763253921342197,0.883606429286178,19.9465,15.032028737942122,4.926695773470745,1.0946977986538258,15.909166666666666,9.028184999527097
cysteine_biosynthesishomocysteine_degradation_trans-sulfuration,1.2947318977354396,0.23389814887557794,15.755999999999998,1.4576539320853164,1.8612283784288057,0.5601527013957988,12.955499999999999,1.3736488026761522,2.6108550140621722,0.6392258964024085,11.311499999999999,0.9863189285340587,2.391439551350157,0.5057726310125374,21.7725,16.553887093708422,3.5696720942747264,0.7110863180005984,14.107,10.440735669614773
dTMP_ide_novoi_biosynthesis_mitochondrial,8.267433791269685,0.5643083370580765,25.2765,20.369489886372794,8.260746052890509,0.4621380514391186,28.4765,23.889681208053688,8.930724105168778,0.5997675040277451,24.021499999999996,11.160332651923431,4.266110068835455,0.8980631720753811,4.217,4.077153630474717,5.159096749309862,1.123744195285235,6.349,5.98934012546578
dermatan_sulfate_biosynthesis,8.165307979038063,1.08160263694464,30.148312499999996,5.356212510520927,6.934642850443776,1.058622823674915,32.461875,5.2640753890109035,5.30147119157033,1.1006633822627225,19.693125000000002,7.494719515908052,4.159140989099887,0.7869351004276242,14.198562500000001,9.370442171258869,4.234212733432898,0.8676126909835427,10.945937500000003,7.420471493458073
dermatan_sulfate_biosynthesis_late_stages,5.139849965583551,0.6423240243235706,9.926,1.841507193677356,4.709042759637993,0.7925945543343872,7.971,1.3932330925632184,5.067068288692392,0.8431134128293352,8.16625,2.4054109780703694,4.52553247073395,0.8036344532680638,14.698249999999998,7.26404487440849,3.2878540320030694,0.7516133072445403,9.42425,6.820517459743081
dermatan_sulfate_degradation_metazoa,5.919727246400726,1.0338354403899712,30.404666666666675,10.928871395793273,6.111085032058546,1.2250214431617332,31.883499999999998,15.093971910998897,7.0585375252768445,1.284263814453703,26.37516666666667,20.440583828468096,4.920551613001565,1.1834883888380796,18.2175,6.350695755744706,4.977391729506441,1.1270323723060678,15.059499999999998,11.436292067992252
diphthamide_biosynthesis,1.579132170648228,2.5484425394307073,19.3725,2.801052608749087,1.6158292931366551,2.3287483000075744,23.398,3.2427862627158577,2.0066326952692024,1.4597128537110635,11.8025,2.1297616254939817,2.0291266068989473,0.7107171054171143,13.8905,11.335482291496653,3.964114761297564,0.9727152653355549,10.6465,7.781960383012937
dolichol_and_dolichyl_phosphate_biosynthesis,10.28718634957371,0.7096424256234322,43.61733333333333,6.931307737943891,9.177848761562108,0.6828123625432319,46.237,7.847864214992928,7.4505819979331305,0.7523754990801165,50.76333333333333,30.931876345614825,5.417687350517309,1.277523844790112,14.147333333333334,7.8709988501910155,5.589652796847456,1.4343476441378231,15.979999999999999,9.193947413842702
dolichyl-diphosphooligosaccharide_biosynthesis,11.377246029535442,1.077635189917968,59.705555555555556,9.798218870346599,11.366315436555249,1.0267942645089647,60.312444444444445,8.556453532454062,9.755630076265238,0.9338034034010212,30.69588888888889,4.954874649812218,5.528193890808221,1.4219489454055847,26.785444444444444,14.961985091949526,5.9228817054042775,1.400598887512375,16.857222222222223,15.038410070872777
dopamine_degradation,6.253323440065318,1.264784690123444,8.395500000000002,0.9576907282350795,5.015803715366968,1.0858068921492272,4.23475,0.4807408500590318,6.543523925086172,0.9392200170295063,6.555,1.0388354899801109,5.793399879983706,1.3272437506239962,8.73875,6.055435253356431,4.626574979787118,1.2278756861580182,16.5345,8.63871473354232
eicosapentaenoate_biosynthesis,4.9579428787432755,1.2285823625921872,17.590363636363637,1.7771063036420327,5.158551622059428,1.0332286335438778,18.823090909090908,1.509581153092121,5.5282718583907124,0.9612095493294402,22.77418181818182,3.0385059025726804,6.359692224831381,1.250583624565038,19.520818181818182,11.030637091222914,5.693279923345955,1.192973268220977,15.420454545454545,13.355773394748239
epoxysqualene_biosynthesis,36.85427449743549,2.513004994382345,66.137,54.35768883044301,27.393867719500435,2.2286428050015954,50.332,41.06388186342498,29.86019423904569,2.519198114492853,33.3095,25.793325073563576,7.748407906101558,1.897229967047496,16.634,11.22174998313432,9.665427846629381,2.0479027630478366,16.877,9.621458297702524
estradiol_biosynthesis_I,5.619050144277426,1.4222732393746205,9.389125,4.801209362975084,5.802481529128502,1.433041573692771,5.836875,3.645369806548316,5.043880282640967,1.4094193247161086,6.446124999999999,4.2403486412037985,3.5533069949233855,0.8617609834887833,12.016625000000001,5.604703769778804,5.1311503863120835,1.0336234627620065,7.585000000000001,4.697139760808144
estradiol_biosynthesis_II,0.9759760265427668,0.9950279389965221,6.45675,2.4547113502005438,1.2326496858254017,1.6523575149868985,3.46225,1.6253550219468114,0.9371383723670703,0.9459821921101652,6.73425,3.9683849202256956,4.345175054908314,0.7308915913058692,10.85575,4.712719774256566,2.9267626964417346,0.703944063384909,6.385000000000001,5.327826105096272
ethanol_degradation_II,7.7745434981404715,1.2961020346379755,18.1934,1.8281369952210034,6.603287530064159,1.410742994319224,16.528399999999998,1.5990480244572578,9.198263219423877,1.8331082969011636,13.879000000000001,1.5621869491712386,6.325112278272841,1.2240501435589337,19.997,9.899210914527293,6.01854700343475,1.3823867583458984,19.078200000000002,16.181404895591253
